P,G(i),H_sun,T2m,WS10m,Int,hora,mes,Valor probable fut
0.0,0.0,0.0,11.96,2.28,0.0,5,4,17.65
11.93,26.23,5.13,11.7,2.28,0.0,6,4,71.35
115.07,170.96,15.9,13.22,2.07,0.0,7,4,101.87
329.95,420.61,26.76,16.9,1.79,0.0,8,4,510.15
518.73,654.67,37.32,18.81,1.79,0.0,9,4,647.34
660.72,851.19,47.01,19.82,1.86,0.0,10,4,748.67
759.43,995.69,54.81,20.56,2.14,0.0,11,4,798.31
746.14,975.23,59.07,20.92,2.48,0.0,12,4,780.13
787.55,1030.86,58.25,21.06,2.76,0.0,13,4,660.81
709.14,911.86,52.69,21.11,3.1,0.0,14,4,445.07
604.42,760.83,44.16,20.41,3.45,0.0,15,4,457.97
415.76,516.9,34.12,19.41,3.93,0.0,16,4,224.79
97.63,134.59,23.42,18.22,3.66,0.0,17,4,82.14
39.64,64.09,12.55,16.87,2.97,0.0,18,4,1.61
0.0,0.0,0.0,15.82,2.28,0.0,19,4,0.0
0.0,0.0,0.0,14.95,1.93,0.0,20,4,0.0
0.0,0.0,0.0,14.32,1.66,0.0,21,4,0.0
0.0,0.0,0.0,13.81,1.45,0.0,22,4,0.0
0.0,0.0,0.0,13.42,1.52,0.0,23,4,0.0
0.0,0.0,0.0,13.28,1.52,0.0,0,4,0.0
0.0,0.0,0.0,12.88,1.93,0.0,1,4,0.0
0.0,0.0,0.0,12.63,2.28,0.0,2,4,0.0
0.0,0.0,0.0,12.36,2.14,0.0,3,4,0.0
0.0,0.0,0.0,12.18,1.79,0.0,4,4,0.0
0.0,0.0,0.0,12.08,2.07,0.0,5,4,36.79
3.06,12.24,5.39,12.05,2.48,0.0,6,4,127.41
10.45,24.1,16.15,11.97,2.41,0.0,7,4,290.37
232.89,290.14,27.01,12.18,2.28,0.0,8,4,483.97
188.21,236.8,37.58,12.63,1.93,0.0,9,4,629.12
102.84,138.14,47.29,13.33,1.93,0.0,10,4,338.01
322.61,394.61,55.12,13.66,3.24,0.0,11,4,381.8
0.0,0.0,0.0,13.84,4.55,0.0,12,4,669.18
0.0,0.0,0.0,14.3,4.97,0.0,13,4,95.46
64.07,92.71,52.95,14.83,5.31,0.0,14,4,219.3
109.16,145.56,44.38,14.78,6.41,0.0,15,4,205.84
71.35,101.05,34.31,14.24,6.55,0.0,16,4,16.21
33.3,54.7,23.6,13.28,6.62,0.0,17,4,0.0
20.46,38.01,12.73,12.39,6.48,0.0,18,4,0.0
0.0,0.0,0.0,11.5,6.76,0.0,19,4,0.0
0.0,0.0,0.0,10.79,7.52,0.0,20,4,0.0
0.0,0.0,0.0,10.25,7.79,0.0,21,4,0.0
0.0,0.0,0.0,9.81,7.79,0.0,22,4,0.0
0.0,0.0,0.0,9.47,7.52,0.0,23,4,0.0
0.0,0.0,0.0,9.27,6.97,0.0,0,4,0.0
0.0,0.0,0.0,9.34,6.55,0.0,1,4,0.0
0.0,0.0,0.0,9.15,6.48,0.0,2,4,0.0
0.0,0.0,0.0,8.82,6.55,0.0,3,4,0.0
0.0,0.0,0.0,8.41,6.62,0.0,4,4,0.0
0.0,0.0,0.0,7.99,6.41,0.0,5,4,0.0
13.45,27.98,5.64,8.0,6.55,0.0,6,4,62.76
125.19,185.63,16.4,8.71,7.66,0.0,7,4,108.97
361.2,433.59,27.26,9.35,7.93,0.0,8,4,63.91
493.73,575.92,37.84,9.95,7.79,0.0,9,4,710.37
354.81,420.29,47.57,10.73,7.52,0.0,10,4,645.68
748.41,888.9,55.43,11.38,7.17,0.0,11,4,283.92
890.77,1075.32,59.73,12.15,6.83,0.0,12,4,90.49
807.05,971.09,58.86,12.59,6.83,0.0,13,4,553.31
781.83,935.81,53.21,12.67,6.97,0.0,14,4,370.84
600.86,710.45,44.6,12.44,7.17,0.0,15,4,501.59
511.6,604.15,34.51,11.96,7.31,0.0,16,4,300.8
259.22,324.43,23.79,11.13,7.17,0.0,17,4,89.87
65.01,118.46,12.92,10.6,6.9,0.0,18,4,34.62
0.0,0.0,0.0,10.19,6.83,0.0,19,4,0.0
0.0,0.0,0.0,9.45,6.28,0.0,20,4,0.0
0.0,0.0,0.0,8.95,5.79,0.0,21,4,0.0
0.0,0.0,0.0,8.71,5.31,0.0,22,4,0.0
0.0,0.0,0.0,8.48,5.1,0.0,23,4,0.0
0.0,0.0,0.0,8.26,5.03,0.0,0,4,0.0
0.0,0.0,0.0,8.11,5.17,0.0,1,4,0.0
0.0,0.0,0.0,7.88,5.1,0.0,2,4,0.0
0.0,0.0,0.0,7.74,4.9,0.0,3,4,0.0
0.0,0.0,0.0,7.64,4.76,0.0,4,4,0.0
0.0,0.0,0.0,7.59,4.83,0.0,5,4,13.4
12.84,27.11,5.89,7.59,4.83,0.0,6,4,66.25
126.92,193.06,16.64,8.34,5.31,0.0,7,4,65.31
362.43,436.99,27.51,9.45,6.28,0.0,8,4,75.05
568.24,665.86,38.1,10.52,6.83,0.0,9,4,657.5
579.73,683.44,47.85,11.33,6.9,0.0,10,4,739.75
252.47,307.02,55.74,12.01,6.97,0.0,11,4,774.75
813.01,976.38,60.05,12.55,7.24,0.0,12,4,495.09
723.56,866.16,59.16,13.1,7.38,0.0,13,4,727.83
776.41,929.4,53.46,13.38,7.52,0.0,14,4,629.71
674.88,800.07,44.81,13.28,7.66,0.0,15,4,470.26
481.32,571.13,34.7,13.07,7.72,0.0,16,4,265.21
270.34,341.16,23.97,12.66,7.72,0.0,17,4,78.42
61.62,118.81,13.1,12.02,7.52,0.0,18,4,0.0
0.0,0.0,0.0,10.81,7.31,0.0,19,4,0.0
0.0,0.0,0.0,9.85,7.31,0.0,20,4,0.0
0.0,0.0,0.0,9.32,7.38,0.0,21,4,0.0
0.0,0.0,0.0,9.03,6.9,0.0,22,4,0.0
0.0,0.0,0.0,8.84,6.21,0.0,23,4,0.0
0.0,0.0,0.0,8.8,6.83,0.0,0,4,0.0
0.0,0.0,0.0,8.41,6.62,0.0,1,4,0.0
0.0,0.0,0.0,8.26,5.66,0.0,2,4,0.0
0.0,0.0,0.0,8.17,6.21,0.0,3,4,0.0
0.0,0.0,0.0,8.07,6.07,0.0,4,4,0.0
0.0,0.0,0.0,7.93,5.93,0.0,5,4,21.43
14.72,29.73,6.14,7.85,5.31,0.0,6,4,37.75
128.38,195.68,16.88,8.64,5.59,0.0,7,4,55.08
365.3,441.34,27.75,9.98,6.34,0.0,8,4,49.61
573.57,675.07,38.35,11.4,6.76,0.0,9,4,617.09
730.12,869.67,48.12,12.67,6.76,0.0,10,4,751.49
833.95,1008.95,56.04,13.75,6.76,0.0,11,4,841.92
889.81,1087.36,60.37,14.6,6.83,0.0,12,4,857.59
873.76,1067.69,59.46,15.1,6.97,0.0,13,4,804.7
803.28,975.03,53.71,15.36,6.97,0.0,14,4,662.33
680.92,817.92,45.02,15.35,6.97,0.0,15,4,488.99
501.1,600.97,34.89,14.98,7.03,0.0,16,4,282.22
279.7,357.45,24.15,14.29,6.9,0.0,17,4,60.88
62.01,120.07,13.29,13.32,6.62,0.0,18,4,4.01
0.51,7.0,2.66,12.17,5.93,0.0,19,4,0.0
0.0,0.0,0.0,10.87,6.07,0.0,20,4,0.0
0.0,0.0,0.0,10.21,5.38,0.0,21,4,0.0
0.0,0.0,0.0,9.82,4.55,0.0,22,4,0.0
0.0,0.0,0.0,9.52,3.24,0.0,23,4,0.0
0.0,0.0,0.0,9.08,2.41,0.0,0,4,0.0
0.0,0.0,0.0,8.63,2.48,0.0,1,4,0.0
0.0,0.0,0.0,8.1,2.69,0.0,2,4,0.0
0.0,0.0,0.0,7.74,2.9,0.0,3,4,0.0
0.0,0.0,0.0,7.59,3.24,0.0,4,4,0.0
0.0,0.0,0.0,7.73,3.45,0.0,5,4,19.14
18.58,34.98,6.38,8.22,3.52,0.0,6,4,133.81
119.54,168.08,17.12,10.82,3.66,0.0,7,4,357.91
344.8,427.25,27.98,13.75,3.93,0.0,8,4,533.24
556.27,672.01,38.6,15.42,5.31,0.0,9,4,683.21
718.47,875.62,48.39,16.47,6.0,0.0,10,4,828.52
823.47,1014.99,56.34,17.29,6.55,0.0,11,4,882.15
868.26,1074.73,60.68,17.77,7.1,0.0,12,4,866.59
835.81,1029.56,59.75,17.74,7.45,0.0,13,4,801.64
575.21,697.88,53.96,17.42,7.52,0.0,14,4,662.33
491.38,592.53,45.23,16.58,7.38,0.0,15,4,345.57
317.35,386.33,35.08,15.76,7.45,0.0,16,4,244.16
17.49,34.3,24.33,14.67,7.38,0.0,17,4,58.37
22.43,40.79,13.47,13.62,7.31,0.0,18,4,0.0
0.0,3.5,2.85,12.91,8.07,0.0,19,4,0.0
0.0,0.0,0.0,12.35,8.0,0.0,20,4,0.0
0.0,0.0,0.0,11.99,8.34,0.0,21,4,0.0
0.0,0.0,0.0,11.55,8.97,0.0,22,4,0.0
0.0,0.0,0.0,11.59,9.66,0.0,23,4,0.0
0.0,0.0,0.0,11.71,9.66,0.0,0,4,0.0
0.0,0.0,0.0,11.45,8.41,0.0,1,4,0.0
0.0,0.0,0.0,10.66,7.72,0.0,2,4,0.0
0.0,0.0,0.0,10.15,8.07,0.0,3,4,0.0
0.0,0.0,0.0,10.02,9.66,0.0,4,4,0.0
0.0,0.0,0.0,8.63,8.76,0.0,5,4,0.0
19.86,36.73,6.61,8.9,7.59,0.0,6,4,191.43
131.97,193.38,17.35,8.48,8.9,0.0,7,4,451.76
319.6,381.79,28.21,8.58,8.0,0.0,8,4,94.98
401.48,469.48,38.84,9.2,7.59,0.0,9,4,530.08
107.82,140.92,48.65,9.88,7.86,0.0,10,4,681.51
56.93,82.51,56.63,10.31,8.55,0.0,11,4,741.11
129.94,165.95,60.99,10.1,8.9,0.0,12,4,137.27
822.99,970.39,60.04,10.41,8.69,0.0,13,4,171.99
263.86,317.1,54.2,10.55,8.55,0.0,14,4,336.93
687.34,803.85,45.44,10.9,8.21,0.0,15,4,182.18
391.86,462.32,35.27,10.8,7.79,0.0,16,4,270.58
223.75,278.63,24.51,10.78,7.45,0.0,17,4,33.37
74.02,117.29,13.65,10.69,7.03,0.0,18,4,0.0
0.0,2.62,3.04,10.25,6.28,0.0,19,4,0.0
0.0,0.0,0.0,9.9,5.59,0.0,20,4,0.0
0.0,0.0,0.0,9.67,5.1,0.0,21,4,0.0
0.0,0.0,0.0,9.51,4.76,0.0,22,4,0.0
0.0,0.0,0.0,9.64,4.34,0.0,23,4,0.0
0.0,0.0,0.0,9.61,4.28,0.0,0,5,0.0
0.0,0.0,0.0,9.75,4.21,0.0,1,5,0.0
0.0,0.0,0.0,9.89,4.28,0.0,2,5,0.0
0.0,0.0,0.0,9.92,4.28,0.0,3,5,0.0
0.0,0.0,0.0,9.78,4.07,0.0,4,5,0.0
0.0,0.0,0.0,9.79,4.14,0.0,5,5,0.0
16.46,32.35,6.85,10.08,4.34,0.0,6,5,42.14
52.89,77.88,17.57,10.37,4.9,0.0,7,5,265.12
93.18,125.16,28.44,11.11,5.1,0.0,8,5,522.22
191.02,237.15,39.07,11.84,5.59,0.0,9,5,396.8
191.78,238.79,48.91,12.83,6.69,0.0,10,5,546.3
100.8,135.36,56.91,14.12,7.38,0.0,11,5,673.25
87.79,120.52,61.3,14.68,7.24,0.0,12,5,59.65
146.8,189.13,60.32,14.95,6.9,0.0,13,5,52.75
94.71,128.87,54.44,15.07,6.62,0.0,14,5,107.14
84.43,116.82,45.65,14.99,6.34,0.0,15,5,76.15
93.9,127.94,35.45,14.94,5.72,0.0,16,5,51.12
64.87,93.64,24.68,14.71,5.1,0.0,17,5,50.73
64.22,96.54,13.83,14.4,4.62,0.0,18,5,0.82
0.16,6.12,3.23,13.54,4.21,0.0,19,5,0.0
0.0,0.0,0.0,12.95,3.59,0.0,20,5,0.0
0.0,0.0,0.0,12.56,3.38,0.0,21,5,0.0
0.0,0.0,0.0,11.94,3.45,0.0,22,5,0.0
0.0,0.0,0.0,11.43,3.52,0.0,23,5,0.0
0.0,0.0,0.0,11.03,3.45,0.0,0,5,0.0
0.0,0.0,0.0,10.48,3.31,0.0,1,5,0.0
0.0,0.0,0.0,10.19,3.1,0.0,2,5,0.0
0.0,0.0,0.0,9.88,2.83,0.0,3,5,0.0
0.0,0.0,0.0,9.63,2.62,0.0,4,5,0.0
0.0,0.0,0.0,9.4,2.41,0.0,5,5,19.0
21.12,38.48,7.07,9.19,2.21,0.0,6,5,89.79
128.61,196.22,17.79,10.86,1.93,0.0,7,5,216.15
343.03,429.1,28.66,13.03,1.66,0.0,8,5,265.23
522.51,650.54,39.31,14.23,1.03,0.0,9,5,637.77
654.0,834.61,49.16,15.36,0.97,0.0,10,5,726.19
749.83,972.56,57.19,16.35,1.38,0.0,11,5,763.65
808.08,1047.86,61.6,17.03,2.14,0.0,12,5,685.67
803.2,1022.03,60.61,17.31,3.31,0.0,13,5,378.6
753.27,938.69,54.68,17.03,4.21,0.0,14,5,647.26
639.0,783.08,45.85,16.81,4.55,0.0,15,5,451.03
482.22,589.17,35.63,16.77,4.69,0.0,16,5,292.17
264.86,343.39,24.86,16.38,4.9,0.0,17,5,91.36
64.11,119.76,14.01,16.01,4.62,0.0,18,5,4.94
3.96,13.99,3.42,15.14,3.86,0.0,19,5,0.0
0.0,0.0,0.0,14.07,3.79,0.0,20,5,0.0
0.0,0.0,0.0,13.46,3.1,0.0,21,5,0.0
0.0,0.0,0.0,12.94,2.48,0.0,22,5,0.0
0.0,0.0,0.0,12.23,2.21,0.0,23,5,0.0
0.0,0.0,0.0,11.46,2.07,0.0,0,5,0.0
0.0,0.0,0.0,10.82,2.14,0.0,1,5,0.0
0.0,0.0,0.0,10.51,2.48,0.0,2,5,0.0
0.0,0.0,0.0,10.2,2.69,0.0,3,5,0.0
0.0,0.0,0.0,9.84,2.69,0.0,4,5,0.0
0.0,0.0,0.0,9.59,2.76,0.0,5,5,17.65
19.76,36.73,7.3,9.54,2.83,0.0,6,5,71.35
130.23,194.19,18.01,11.32,2.48,0.0,7,5,101.87
343.26,428.16,28.88,13.65,2.48,0.0,8,5,518.73
532.56,658.67,39.53,16.26,2.48,0.0,9,5,660.72
667.56,840.86,49.41,18.8,3.1,0.0,10,5,759.43
750.74,966.68,57.47,20.83,3.24,0.0,11,5,774.47
795.1,1040.71,61.9,22.06,3.1,0.0,12,5,747.69
784.07,1021.06,60.89,22.55,3.52,0.0,13,5,691.27
719.77,921.86,54.92,22.67,4.14,0.0,14,5,614.46
618.52,778.74,46.05,22.38,4.55,0.0,15,5,457.05
457.97,573.19,35.81,21.81,4.76,0.0,16,5,256.96
224.79,295.61,25.03,20.83,4.83,0.0,17,5,66.34
71.55,117.77,14.18,19.53,4.34,0.0,18,5,4.36
4.37,14.87,3.6,18.17,3.52,0.0,19,5,0.0
0.0,0.0,0.0,16.83,3.03,0.0,20,5,0.0
0.0,0.0,0.0,15.76,3.1,0.0,21,5,0.0
0.0,0.0,0.0,14.9,3.24,0.0,22,5,0.0
0.0,0.0,0.0,14.42,3.24,0.0,23,5,0.0
0.0,0.0,0.0,14.07,3.24,0.0,0,5,0.0
0.0,0.0,0.0,13.91,3.24,0.0,1,5,0.0
0.0,0.0,0.0,13.58,3.24,0.0,2,5,0.0
0.0,0.0,0.0,13.39,3.45,0.0,3,5,0.0
0.0,0.0,0.0,13.3,3.38,0.0,4,5,0.0
0.0,0.0,0.0,13.19,3.52,0.0,5,5,23.53
22.7,41.1,7.51,13.04,3.66,0.0,6,5,132.84
71.86,102.78,18.22,14.89,3.59,0.0,7,5,338.02
115.6,154.92,29.09,16.85,3.59,0.0,8,5,34.84
263.33,331.38,39.75,18.81,3.59,0.0,9,5,236.91
399.26,499.56,49.65,20.13,3.52,0.0,10,5,714.89
384.07,485.42,57.74,21.48,3.31,0.0,11,5,809.45
287.83,368.57,62.19,23.17,4.07,0.0,12,5,708.51
416.75,530.01,61.16,23.87,4.28,0.0,13,5,168.49
603.16,769.82,55.15,23.72,4.21,0.0,14,5,169.76
274.4,352.53,46.25,23.33,3.31,0.0,15,5,175.73
236.83,307.38,35.99,22.31,1.52,0.0,16,5,245.72
146.25,196.79,25.21,20.67,1.1,0.0,17,5,39.31
38.02,62.12,14.36,19.01,2.41,0.0,18,5,0.0
0.0,3.5,3.79,17.58,1.86,0.0,19,5,0.0
0.0,0.0,0.0,16.53,1.66,0.0,20,5,0.0
0.0,0.0,0.0,16.06,1.38,0.0,21,5,0.0
0.0,0.0,0.0,15.81,1.86,0.0,22,5,0.0
0.0,0.0,0.0,15.66,1.79,0.0,23,5,0.0
0.0,0.0,0.0,15.53,1.86,0.0,0,5,0.0
0.0,0.0,0.0,15.39,2.07,0.0,1,5,0.0
0.0,0.0,0.0,15.25,2.14,0.0,2,5,0.0
0.0,0.0,0.0,14.36,1.86,0.0,3,5,0.0
0.0,0.0,0.0,13.86,1.24,0.0,4,5,0.0
0.0,0.0,0.0,14.42,2.14,0.0,5,5,0.0
1.25,8.74,7.73,14.77,4.0,0.0,6,5,75.24
24.32,43.57,18.43,15.23,4.83,0.0,7,5,273.74
292.05,361.22,29.3,14.65,5.45,0.0,8,5,241.38
523.04,629.6,39.97,14.34,4.9,0.0,9,5,548.85
560.03,674.97,49.88,14.13,5.03,0.0,10,5,702.35
517.35,625.44,58.0,14.93,5.59,0.0,11,5,710.52
238.42,297.57,62.48,16.39,5.59,0.0,12,5,728.25
177.13,227.14,61.43,17.51,5.38,0.0,13,5,510.27
487.54,589.84,55.38,15.25,5.59,0.0,14,5,263.03
92.32,126.09,46.44,14.95,5.79,0.0,15,5,463.64
400.87,482.01,36.17,15.26,8.07,0.0,16,5,127.55
269.82,344.65,25.38,14.68,8.07,0.0,17,5,47.53
67.73,99.87,14.53,14.15,7.31,0.0,18,5,0.0
6.63,18.36,3.97,13.5,7.03,0.0,19,5,0.0
0.0,0.0,0.0,12.59,7.59,0.0,20,5,0.0
0.0,0.0,0.0,12.59,7.31,0.0,21,5,0.0
0.0,0.0,0.0,12.51,7.72,0.0,22,5,0.0
0.0,0.0,0.0,12.37,8.0,0.0,23,5,0.0
0.0,0.0,0.0,12.54,8.55,0.0,0,5,0.0
0.0,0.0,0.0,12.32,7.86,0.0,1,5,0.0
0.0,0.0,0.0,12.14,7.66,0.0,2,5,0.0
0.0,0.0,0.0,12.08,6.55,0.0,3,5,0.0
0.0,0.0,0.0,12.25,5.66,0.0,4,5,0.0
0.0,0.0,0.0,12.28,5.17,0.0,5,5,0.0
21.47,39.35,7.94,12.28,4.76,0.0,6,5,85.66
133.49,199.5,18.63,12.81,5.31,0.0,7,5,306.26
348.47,427.38,29.5,13.64,6.48,0.0,8,5,501.94
426.19,510.6,40.18,14.48,6.9,0.0,9,5,573.36
172.97,219.72,50.11,15.41,7.03,0.0,10,5,746.2
611.22,739.08,58.26,15.9,6.9,0.0,11,5,637.16
557.28,676.36,62.76,16.49,6.76,0.0,12,5,470.07
496.43,604.25,61.7,17.15,6.69,0.0,13,5,554.59
650.02,794.34,55.61,17.69,6.55,0.0,14,5,553.65
468.76,573.09,46.64,17.97,5.59,0.0,15,5,381.15
422.85,519.71,36.35,18.02,4.97,0.0,16,5,155.52
224.14,290.33,25.55,17.79,4.48,0.0,17,5,94.31
68.04,123.33,14.7,17.37,3.24,0.0,18,5,24.46
7.56,20.11,4.16,17.2,2.62,0.0,19,5,0.0
0.0,0.0,0.0,16.05,2.48,0.0,20,5,0.0
0.0,0.0,0.0,15.19,2.55,0.0,21,5,0.0
0.0,0.0,0.0,14.44,2.69,0.0,22,5,0.0
0.0,0.0,0.0,14.03,2.83,0.0,23,5,0.0
0.0,0.0,0.0,14.15,2.76,0.0,0,5,0.0
0.0,0.0,0.0,14.29,2.76,0.0,1,5,0.0
0.0,0.0,0.0,14.6,2.76,0.0,2,5,0.0
0.0,0.0,0.0,14.77,2.9,0.0,3,5,0.0
0.0,0.0,0.0,14.69,2.83,0.0,4,5,0.0
0.0,0.0,0.0,14.41,2.55,0.0,5,5,48.37
26.54,46.35,8.14,14.24,2.34,0.0,6,5,138.21
113.14,157.14,18.82,15.01,2.07,0.0,7,5,193.1
222.69,283.81,29.69,16.78,1.93,0.0,8,5,391.84
404.9,507.86,40.38,18.55,1.86,0.0,9,5,317.2
635.69,820.84,50.33,19.65,1.45,0.0,10,5,189.42
725.47,972.03,58.52,20.5,0.83,0.0,11,5,763.45
761.42,1027.36,63.04,21.3,1.1,0.0,12,5,768.57
781.8,1018.86,61.96,21.49,3.03,0.0,13,5,710.39
733.1,930.89,55.83,20.85,4.14,0.0,14,5,619.71
611.66,763.7,46.83,20.54,4.41,0.0,15,5,476.05
446.09,555.43,36.52,20.34,4.48,0.0,16,5,281.86
238.25,312.77,25.72,20.41,4.97,0.0,17,5,95.92
71.21,124.16,14.88,19.61,5.1,0.0,18,5,3.81
7.51,20.11,4.34,18.47,4.69,0.0,19,5,0.0
0.0,0.0,0.0,17.55,4.41,0.0,20,5,0.0
0.0,0.0,0.0,16.92,4.34,0.0,21,5,0.0
0.0,0.0,0.0,16.52,4.14,0.0,22,5,0.0
0.0,0.0,0.0,16.25,3.79,0.0,23,5,0.0
0.0,0.0,0.0,15.94,3.59,0.0,0,5,0.0
0.0,0.0,0.0,15.54,3.52,0.0,1,5,0.0
0.0,0.0,0.0,15.14,3.24,0.0,2,5,0.0
0.0,0.0,0.0,14.74,3.17,0.0,3,5,0.0
0.0,0.0,0.0,14.19,2.9,0.0,4,5,0.0
0.0,0.0,0.0,13.79,2.9,0.0,5,5,8.1
13.63,28.86,8.34,13.82,2.97,0.0,6,5,96.01
104.08,144.06,19.02,15.27,2.69,0.0,7,5,287.93
211.96,270.87,29.88,17.32,2.41,0.0,8,5,490.56
404.53,508.68,40.58,19.76,2.28,0.0,9,5,484.73
484.65,617.65,50.55,21.73,2.28,0.0,10,5,627.92
502.4,645.98,58.77,23.42,2.62,0.0,11,5,685.06
619.43,811.93,63.31,24.38,2.41,0.0,12,5,632.7
685.66,899.88,62.22,24.65,2.97,0.0,13,5,662.61
578.09,740.54,56.05,24.15,3.86,0.0,14,5,579.12
341.29,433.47,47.01,23.3,4.07,0.0,15,5,426.18
192.18,250.59,36.69,22.42,4.21,0.0,16,5,37.16
156.41,208.65,25.88,21.55,3.86,0.0,17,5,37.29
66.34,100.29,15.05,20.63,3.93,0.0,18,5,2.47
0.0,4.37,4.52,19.29,3.24,0.0,19,5,0.0
0.0,0.0,0.0,18.06,3.17,0.0,20,5,0.0
0.0,0.0,0.0,16.94,3.31,0.0,21,5,0.0
0.0,0.0,0.0,16.22,3.38,0.0,22,5,0.0
0.0,0.0,0.0,15.63,3.45,0.0,23,5,0.0
0.0,0.0,0.0,15.22,3.38,0.0,0,5,0.0
0.0,0.0,0.0,14.82,3.38,0.0,1,5,0.0
0.0,0.0,0.0,14.57,3.24,0.0,2,5,0.0
0.0,0.0,0.0,14.4,3.17,0.0,3,5,0.0
0.0,0.0,0.0,14.25,3.1,0.0,4,5,0.0
0.0,0.0,0.0,14.06,2.97,0.0,5,5,4.57
7.15,19.24,8.53,14.02,2.9,0.0,6,5,110.05
64.92,94.28,19.2,15.42,2.97,0.0,7,5,206.6
153.34,199.61,30.07,16.75,3.03,0.0,8,5,113.4
337.05,420.06,40.77,18.21,2.97,0.0,9,5,237.2
516.59,650.33,50.76,19.61,2.62,0.0,10,5,680.4
535.63,683.89,59.01,20.73,2.21,0.0,11,5,682.81
337.97,433.87,63.58,21.2,1.24,0.0,12,5,787.11
434.96,563.68,62.47,21.14,0.62,0.0,13,5,555.33
499.21,633.44,56.26,20.6,2.41,0.0,14,5,268.51
510.38,637.73,47.2,19.16,3.03,0.0,15,5,243.49
193.95,248.51,36.86,17.94,2.97,0.0,16,5,99.14
26.89,47.28,26.05,16.85,2.21,0.0,17,5,0.0
8.37,21.32,15.21,16.28,1.1,0.0,18,5,0.0
0.0,5.25,4.69,16.41,2.83,0.0,19,5,0.0
0.0,0.0,0.0,15.76,1.31,0.0,20,5,0.0
0.0,0.0,0.0,15.31,0.97,0.0,21,5,0.0
0.0,0.0,0.0,14.49,1.38,0.0,22,5,0.0
0.0,0.0,0.0,14.23,1.1,0.0,23,5,0.0
0.0,0.0,0.0,14.72,0.83,0.0,0,5,0.0
0.0,0.0,0.0,15.0,0.34,0.0,1,5,0.0
0.0,0.0,0.0,14.82,0.34,0.0,2,5,0.0
0.0,0.0,0.0,14.45,0.34,0.0,3,5,0.0
0.0,0.0,0.0,14.15,0.48,0.0,4,5,0.0
0.0,0.0,0.0,14.05,1.52,0.0,5,5,0.0
29.26,49.84,8.72,14.19,2.62,0.0,6,5,32.57
127.23,177.27,19.38,14.83,4.28,0.0,7,5,263.62
163.81,209.83,30.25,15.16,4.69,0.0,8,5,463.48
207.05,260.6,40.96,16.07,4.83,0.0,9,5,609.63
434.1,531.2,50.97,16.93,4.76,0.0,10,5,135.47
288.69,359.82,59.25,17.65,4.34,0.0,11,5,768.9
250.16,315.41,63.84,18.45,4.21,0.0,12,5,455.01
117.22,157.61,62.72,18.37,4.55,0.0,13,5,115.48
105.46,143.7,56.48,18.15,3.72,0.0,14,5,99.07
221.81,283.03,47.38,18.02,1.86,0.0,15,5,53.34
161.33,211.02,37.03,18.23,1.59,0.0,16,5,157.35
56.39,84.37,26.21,16.79,2.21,0.0,17,5,52.25
52.32,79.62,15.38,16.3,2.21,0.0,18,5,0.0
0.0,3.5,4.87,16.82,3.52,0.0,19,5,22.48
0.0,0.0,0.0,15.58,3.66,0.0,20,5,0.0
0.0,0.0,0.0,15.07,2.9,0.0,21,5,0.0
0.0,0.0,0.0,14.79,3.24,0.0,22,5,0.0
0.0,0.0,0.0,14.57,3.45,0.0,23,5,0.0
0.0,0.0,0.0,14.26,4.14,0.0,0,5,0.0
0.0,0.0,0.0,14.17,5.1,0.0,1,5,0.0
0.0,0.0,0.0,13.84,5.66,0.0,2,5,0.0
0.0,0.0,0.0,13.51,6.55,0.0,3,5,0.0
0.0,0.0,0.0,13.33,7.17,0.0,4,5,0.0
0.0,0.0,0.0,13.38,7.59,0.0,5,5,0.0
10.64,24.48,8.9,13.33,7.17,0.0,6,5,32.89
0.0,0.0,0.0,13.61,6.62,0.0,7,5,35.35
46.73,71.39,30.42,13.63,6.34,0.0,8,5,356.52
115.27,152.05,41.14,13.86,6.41,0.0,9,5,396.9
583.64,699.76,51.17,14.87,6.9,0.0,10,5,75.69
609.31,735.0,59.48,16.0,7.59,0.0,11,5,241.99
399.05,484.96,64.1,16.69,7.79,0.0,12,5,462.86
0.0,0.0,0.0,16.41,8.28,0.0,13,5,693.65
252.23,311.69,56.68,16.12,8.34,0.0,14,5,71.28
314.03,384.26,47.56,16.5,7.1,0.0,15,5,92.32
257.59,317.91,37.19,16.16,7.45,0.0,16,5,0.0
106.89,143.47,26.37,15.48,6.55,0.0,17,5,0.0
9.65,23.18,15.54,15.32,6.14,0.0,18,5,0.0
0.0,3.5,5.04,14.59,6.21,0.0,19,5,0.0
0.0,0.0,0.0,14.02,6.28,0.0,20,5,0.0
0.0,0.0,0.0,13.9,6.34,0.0,21,5,0.0
0.0,0.0,0.0,13.82,6.48,0.0,22,5,0.0
0.0,0.0,0.0,13.71,6.07,0.0,23,5,0.0
0.0,0.0,0.0,13.79,6.0,0.0,0,5,0.0
0.0,0.0,0.0,13.8,6.34,0.0,1,5,0.0
0.0,0.0,0.0,13.88,6.34,0.0,2,5,0.0
0.0,0.0,0.0,13.73,6.21,0.0,3,5,0.0
0.0,0.0,0.0,13.72,5.52,0.0,4,5,0.0
0.0,0.0,0.0,13.61,5.17,0.0,5,5,0.0
30.07,50.72,9.08,13.54,4.55,0.0,6,5,0.0
99.61,136.23,19.73,13.64,4.0,0.0,7,5,37.03
